time_range, announc_as_counter, announc_as_counter_ip, num_path_dict_before, num_as_pairs, source_as_counter, prev_peer_as, prev_announc_as, path_presence
3:57:00-3:57:04,0,0,0,0,48,6762,2914,0
3:57:05-3:57:09,0,0,0,0,30,6762,2914,0
3:57:10-3:57:14,0,0,0,0,0,6762,2914,0
3:57:15-3:57:19,0,0,0,0,0,6762,2914,0
3:57:20-3:57:24,0,0,0,0,0,6762,2914,0
3:57:25-3:57:29,0,0,0,0,0,6762,2914,0
3:57:30-3:57:34,0,0,12,0,136,6762,2914,0
3:57:35-3:57:39,0,0,0,0,32,6762,2914,0
3:57:40-3:57:44,0,0,0,0,0,6762,2914,0
3:57:45-3:57:49,0,0,0,0,0,6762,2914,0
3:57:50-3:57:54,0,0,0,0,0,6762,2914,0
3:57:55-3:57:59,0,0,0,0,0,6762,2914,0
3:58:00-3:58:04,0,0,1,0,73,6762,2914,0
3:58:05-3:58:09,0,0,0,0,46,6762,2914,0
3:58:10-3:58:14,0,0,0,0,0,6762,2914,0
3:58:15-3:58:19,0,0,0,0,0,6762,2914,0
3:58:20-3:58:24,0,0,0,0,0,6762,2914,0
3:58:25-3:58:29,0,0,0,0,0,6762,2914,0
3:58:30-3:58:34,0,0,19,0,112,6762,2914,0
3:58:35-3:58:39,0,0,0,0,20,6762,2914,0
3:58:40-3:58:44,0,0,0,0,0,6762,2914,0
3:58:45-3:58:49,0,0,0,0,0,6762,2914,0
3:58:50-3:58:54,0,0,0,0,0,6762,2914,0
3:58:55-3:58:59,0,0,0,0,0,6762,2914,0
3:59:00-3:59:04,0,0,3,0,96,6762,2914,0
3:59:05-3:59:09,0,0,0,0,20,6762,2914,0
3:59:10-3:59:14,0,0,0,0,0,6762,2914,0
3:59:15-3:59:19,0,0,0,0,0,6762,2914,0
3:59:20-3:59:24,0,0,0,0,0,6762,2914,0
3:59:25-3:59:29,0,0,0,0,0,6762,2914,0
3:59:30-3:59:34,0,0,23,0,107,6762,2914,0
3:59:35-3:59:39,0,0,0,0,24,6762,2914,0
3:59:40-3:59:44,0,0,0,0,0,6762,2914,0
3:59:45-3:59:49,0,0,0,0,0,6762,2914,0
3:59:50-3:59:54,0,0,0,0,0,6762,2914,0
3:59:55-3:59:59,0,0,0,0,0,6762,2914,0
3:57:00-3:57:04,0,0,0,0,55,14061,35266,0
3:57:05-3:57:09,0,0,0,0,81,14061,35266,0
3:57:10-3:57:14,0,0,0,0,68,14061,35266,0
3:57:15-3:57:19,0,0,0,0,64,14061,35266,0
3:57:20-3:57:24,0,0,0,0,66,14061,35266,0
3:57:25-3:57:29,0,0,0,0,82,14061,35266,0
3:57:30-3:57:34,0,0,0,0,136,14061,35266,0
3:57:35-3:57:39,0,0,0,0,47,14061,35266,0
3:57:40-3:57:44,0,0,0,0,46,14061,35266,0
3:57:45-3:57:49,0,0,0,0,70,14061,35266,0
3:57:50-3:57:54,0,0,0,0,91,14061,35266,0
3:57:55-3:57:59,0,0,0,0,51,14061,35266,0
3:58:00-3:58:04,0,0,0,0,67,14061,35266,0
3:58:05-3:58:09,0,0,0,0,47,14061,35266,0
3:58:10-3:58:14,0,0,0,0,37,14061,35266,0
3:58:15-3:58:19,0,0,0,0,25,14061,35266,0
3:58:20-3:58:24,0,0,0,0,118,14061,35266,0
3:58:25-3:58:29,0,0,0,0,132,14061,35266,0
3:58:30-3:58:34,0,0,0,0,35,14061,35266,0
3:58:35-3:58:39,0,0,0,0,56,14061,35266,0
3:58:40-3:58:44,0,0,0,0,72,14061,35266,0
3:58:45-3:58:49,0,0,0,0,47,14061,35266,0
3:58:50-3:58:54,0,0,0,0,47,14061,35266,0
3:58:55-3:58:59,0,0,0,0,77,14061,35266,0
3:59:00-3:59:04,0,0,0,0,79,14061,35266,0
3:59:05-3:59:09,0,0,0,0,110,14061,35266,0
3:59:10-3:59:14,0,0,0,0,558,14061,35266,0
3:59:15-3:59:19,0,0,0,0,772,14061,35266,0
3:59:20-3:59:24,0,0,0,0,81,14061,35266,0
3:59:25-3:59:29,0,0,0,0,58,14061,35266,0
3:59:30-3:59:34,0,0,0,0,104,14061,35266,0
3:59:35-3:59:39,0,0,0,0,76,14061,35266,0
3:59:40-3:59:44,0,0,0,0,50,14061,35266,0
3:59:45-3:59:49,0,0,0,0,60,14061,35266,0
3:59:50-3:59:54,0,0,0,0,62,14061,35266,0
3:59:55-3:59:59,0,0,0,0,47,14061,35266,0
3:57:00-3:57:04,0,0,0,0,48,14061,2914,0
3:57:05-3:57:09,0,0,0,0,30,14061,2914,0
3:57:10-3:57:14,0,0,0,0,0,14061,2914,0
3:57:15-3:57:19,0,0,0,0,0,14061,2914,0
3:57:20-3:57:24,0,0,0,0,0,14061,2914,0
3:57:25-3:57:29,0,0,0,0,0,14061,2914,0
3:57:30-3:57:34,0,0,12,0,136,14061,2914,0
3:57:35-3:57:39,0,0,0,0,32,14061,2914,0
3:57:40-3:57:44,0,0,0,0,0,14061,2914,0
3:57:45-3:57:49,0,0,0,0,0,14061,2914,0
3:57:50-3:57:54,0,0,0,0,0,14061,2914,0
3:57:55-3:57:59,0,0,0,0,0,14061,2914,0
3:58:00-3:58:04,0,0,1,1,73,14061,2914,0
3:58:05-3:58:09,0,0,0,1,46,14061,2914,0
3:58:10-3:58:14,0,0,0,0,0,14061,2914,0
3:58:15-3:58:19,0,0,0,0,0,14061,2914,0
3:58:20-3:58:24,0,0,0,0,0,14061,2914,0
3:58:25-3:58:29,0,0,0,1,0,14061,2914,0
3:58:30-3:58:34,0,0,19,0,112,14061,2914,0
3:58:35-3:58:39,0,0,0,1,20,14061,2914,0
3:58:40-3:58:44,0,0,0,0,0,14061,2914,0
3:58:45-3:58:49,0,0,0,0,0,14061,2914,0
3:58:50-3:58:54,0,0,0,0,0,14061,2914,0
3:58:55-3:58:59,0,0,0,0,0,14061,2914,0
3:59:00-3:59:04,0,0,3,0,96,14061,2914,0
3:59:05-3:59:09,0,0,0,0,20,14061,2914,0
3:59:10-3:59:14,0,0,0,1,0,14061,2914,0
3:59:15-3:59:19,0,0,0,1,0,14061,2914,0
3:59:20-3:59:24,0,0,0,1,0,14061,2914,0
3:59:25-3:59:29,0,0,0,0,0,14061,2914,0
3:59:30-3:59:34,0,0,23,0,107,14061,2914,0
3:59:35-3:59:39,0,0,0,0,24,14061,2914,0
3:59:40-3:59:44,0,0,0,0,0,14061,2914,0
3:59:45-3:59:49,0,0,0,0,0,14061,2914,0
3:59:50-3:59:54,0,0,0,0,0,14061,2914,0
3:59:55-3:59:59,0,0,0,0,0,14061,2914,0
3:57:00-3:57:04,0,0,0,0,48,14907,35266,0
3:57:05-3:57:09,0,0,0,0,30,14907,35266,0
3:57:10-3:57:14,0,0,0,0,0,14907,35266,0
3:57:15-3:57:19,0,0,0,0,0,14907,35266,0
3:57:20-3:57:24,0,0,0,0,0,14907,35266,0
3:57:25-3:57:29,0,0,0,0,0,14907,35266,0
3:57:30-3:57:34,0,0,12,0,136,14907,35266,0
3:57:35-3:57:39,0,0,0,0,32,14907,35266,0
3:57:40-3:57:44,0,0,0,0,0,14907,35266,0
3:57:45-3:57:49,0,0,0,0,0,14907,35266,0
3:57:50-3:57:54,0,0,0,0,0,14907,35266,0
3:57:55-3:57:59,0,0,0,0,0,14907,35266,0
3:58:00-3:58:04,0,0,1,0,73,14907,35266,0
3:58:05-3:58:09,0,0,0,0,46,14907,35266,0
3:58:10-3:58:14,0,0,0,0,0,14907,35266,0
3:58:15-3:58:19,0,0,0,0,0,14907,35266,0
3:58:20-3:58:24,0,0,0,0,0,14907,35266,0
3:58:25-3:58:29,0,0,0,0,0,14907,35266,0
3:58:30-3:58:34,0,0,19,0,112,14907,35266,0
3:58:35-3:58:39,0,0,0,0,20,14907,35266,0
3:58:40-3:58:44,0,0,0,0,0,14907,35266,0
3:58:45-3:58:49,0,0,0,0,0,14907,35266,0
3:58:50-3:58:54,0,0,0,0,0,14907,35266,0
3:58:55-3:58:59,0,0,0,0,0,14907,35266,0
3:59:00-3:59:04,0,0,3,0,96,14907,35266,0
3:59:05-3:59:09,0,0,0,0,20,14907,35266,0
3:59:10-3:59:14,0,0,0,0,0,14907,35266,0
3:59:15-3:59:19,0,0,0,0,0,14907,35266,0
3:59:20-3:59:24,0,0,0,0,0,14907,35266,0
3:59:25-3:59:29,0,0,0,0,0,14907,35266,0
3:59:30-3:59:34,0,0,23,0,107,14907,35266,0
3:59:35-3:59:39,0,0,0,0,24,14907,35266,0
3:59:40-3:59:44,0,0,0,0,0,14907,35266,0
3:59:45-3:59:49,0,0,0,0,0,14907,35266,0
3:59:50-3:59:54,0,0,0,0,0,14907,35266,0
3:59:55-3:59:59,0,0,0,0,0,14907,35266,0
3:57:00-3:57:04,0,0,0,0,0,37468,35266,0
3:57:05-3:57:09,0,0,0,0,73,37468,35266,0
3:57:10-3:57:14,0,0,0,0,0,37468,35266,0
3:57:15-3:57:19,0,0,0,0,0,37468,35266,0
3:57:20-3:57:24,0,0,0,0,0,37468,35266,0
3:57:25-3:57:29,0,0,0,0,0,37468,35266,0
3:57:30-3:57:34,0,0,0,0,0,37468,35266,0
3:57:35-3:57:39,0,0,0,0,0,37468,35266,0
3:57:40-3:57:44,0,0,0,0,324,37468,35266,0
3:57:45-3:57:49,0,0,0,0,0,37468,35266,0
3:57:50-3:57:54,0,0,0,0,0,37468,35266,0
3:57:55-3:57:59,0,0,0,0,0,37468,35266,0
3:58:00-3:58:04,0,0,0,0,0,37468,35266,0
3:58:05-3:58:09,0,0,0,0,0,37468,35266,0
3:58:10-3:58:14,0,0,0,0,165,37468,35266,0
3:58:15-3:58:19,0,0,0,0,0,37468,35266,0
3:58:20-3:58:24,0,0,0,0,0,37468,35266,0
3:58:25-3:58:29,0,0,0,0,0,37468,35266,0
3:58:30-3:58:34,0,0,0,0,0,37468,35266,0
3:58:35-3:58:39,0,0,0,0,0,37468,35266,0
3:58:40-3:58:44,0,0,0,0,139,37468,35266,0
3:58:45-3:58:49,0,0,0,0,0,37468,35266,0
3:58:50-3:58:54,0,0,0,0,0,37468,35266,0
3:58:55-3:58:59,0,0,0,0,0,37468,35266,0
3:59:00-3:59:04,0,0,0,0,0,37468,35266,0
3:59:05-3:59:09,0,0,0,0,0,37468,35266,0
3:59:10-3:59:14,0,0,0,0,95,37468,35266,0
3:59:15-3:59:19,0,0,0,0,0,37468,35266,0
3:59:20-3:59:24,0,0,0,0,0,37468,35266,0
3:59:25-3:59:29,0,0,0,0,0,37468,35266,0
3:59:30-3:59:34,0,0,0,0,0,37468,35266,0
3:59:35-3:59:39,0,0,0,0,0,37468,35266,0
3:59:40-3:59:44,0,0,0,0,116,37468,35266,0
3:59:45-3:59:49,0,0,0,0,0,37468,35266,0
3:59:50-3:59:54,0,0,0,0,0,37468,35266,0
3:59:55-3:59:59,0,0,0,0,0,37468,35266,0
3:57:00-3:57:04,0,0,0,0,30,37353,12779,0
3:57:05-3:57:09,0,0,0,0,46,37353,12779,0
3:57:10-3:57:14,0,0,0,0,80,37353,12779,0
3:57:15-3:57:19,0,0,0,0,44,37353,12779,0
3:57:20-3:57:24,0,0,0,0,66,37353,12779,0
3:57:25-3:57:29,0,0,0,0,40,37353,12779,0
3:57:30-3:57:34,0,0,0,0,42,37353,12779,0
3:57:35-3:57:39,0,0,0,0,26,37353,12779,0
3:57:40-3:57:44,0,0,0,0,54,37353,12779,0
3:57:45-3:57:49,0,0,0,0,54,37353,12779,0
3:57:50-3:57:54,0,0,0,0,44,37353,12779,0
3:57:55-3:57:59,0,0,0,0,57,37353,12779,0
3:58:00-3:58:04,0,0,0,0,50,37353,12779,0
3:58:05-3:58:09,0,0,0,0,28,37353,12779,0
3:58:10-3:58:14,0,0,0,0,46,37353,12779,0
3:58:15-3:58:19,0,0,0,0,34,37353,12779,0
3:58:20-3:58:24,0,0,0,0,56,37353,12779,0
3:58:25-3:58:29,0,0,0,0,26,37353,12779,0
3:58:30-3:58:34,0,0,0,0,32,37353,12779,0
3:58:35-3:58:39,0,0,0,0,29,37353,12779,0
3:58:40-3:58:44,0,0,0,0,22,37353,12779,0
3:58:45-3:58:49,0,0,0,0,40,37353,12779,0
3:58:50-3:58:54,0,0,0,0,42,37353,12779,0
3:58:55-3:58:59,0,0,0,0,45,37353,12779,0
3:59:00-3:59:04,0,0,0,0,58,37353,12779,0
3:59:05-3:59:09,0,0,0,0,34,37353,12779,0
3:59:10-3:59:14,0,0,0,0,26,37353,12779,0
3:59:15-3:59:19,0,0,0,0,42,37353,12779,0
3:59:20-3:59:24,0,0,0,0,26,37353,12779,0
3:59:25-3:59:29,0,0,0,0,48,37353,12779,0
3:59:30-3:59:34,0,0,0,0,42,37353,12779,0
3:59:35-3:59:39,0,0,0,0,230,37353,12779,0
3:59:40-3:59:44,0,0,0,0,40,37353,12779,0
3:59:45-3:59:49,0,0,0,0,38,37353,12779,0
3:59:50-3:59:54,0,0,0,0,48,37353,12779,0
3:59:55-3:59:59,0,0,0,0,41,37353,12779,0
3:57:00-3:57:04,0,0,0,0,30,37468,9002,0
3:57:05-3:57:09,0,0,0,0,46,37468,9002,0
3:57:10-3:57:14,0,0,0,0,80,37468,9002,0
3:57:15-3:57:19,0,0,0,0,44,37468,9002,0
3:57:20-3:57:24,0,0,0,0,66,37468,9002,0
3:57:25-3:57:29,0,0,0,0,40,37468,9002,0
3:57:30-3:57:34,0,0,0,0,42,37468,9002,0
3:57:35-3:57:39,0,0,0,0,26,37468,9002,0
3:57:40-3:57:44,0,0,0,0,54,37468,9002,0
3:57:45-3:57:49,0,0,0,0,54,37468,9002,0
3:57:50-3:57:54,0,0,0,0,44,37468,9002,0
3:57:55-3:57:59,0,0,0,0,57,37468,9002,0
3:58:00-3:58:04,0,0,0,0,50,37468,9002,0
3:58:05-3:58:09,0,0,0,0,28,37468,9002,0
3:58:10-3:58:14,0,0,0,0,46,37468,9002,0
3:58:15-3:58:19,0,0,0,0,34,37468,9002,0
3:58:20-3:58:24,0,0,0,0,56,37468,9002,0
3:58:25-3:58:29,0,0,0,0,26,37468,9002,0
3:58:30-3:58:34,0,0,0,0,32,37468,9002,0
3:58:35-3:58:39,0,0,0,0,29,37468,9002,0
3:58:40-3:58:44,0,0,0,0,22,37468,9002,0
3:58:45-3:58:49,0,0,0,0,40,37468,9002,0
3:58:50-3:58:54,0,0,0,0,42,37468,9002,0
3:58:55-3:58:59,0,0,0,0,45,37468,9002,0
3:59:00-3:59:04,0,0,0,0,58,37468,9002,0
3:59:05-3:59:09,0,0,0,0,34,37468,9002,0
3:59:10-3:59:14,0,0,0,0,26,37468,9002,0
3:59:15-3:59:19,0,0,0,0,42,37468,9002,0
3:59:20-3:59:24,0,0,0,0,26,37468,9002,0
3:59:25-3:59:29,0,0,0,0,48,37468,9002,0
3:59:30-3:59:34,0,0,0,0,42,37468,9002,0
3:59:35-3:59:39,0,0,0,0,230,37468,9002,0
3:59:40-3:59:44,0,0,0,0,40,37468,9002,0
3:59:45-3:59:49,0,0,0,0,38,37468,9002,0
3:59:50-3:59:54,0,0,0,0,48,37468,9002,0
3:59:55-3:59:59,0,0,0,0,41,37468,9002,0
3:57:00-3:57:04,0,0,0,0,0,37353,9002,0
3:57:05-3:57:09,0,0,0,0,73,37353,9002,0
3:57:10-3:57:14,0,0,0,0,0,37353,9002,0
3:57:15-3:57:19,0,0,0,0,0,37353,9002,0
3:57:20-3:57:24,0,0,0,0,0,37353,9002,0
3:57:25-3:57:29,0,0,0,0,0,37353,9002,0
3:57:30-3:57:34,0,0,0,0,0,37353,9002,0
3:57:35-3:57:39,0,0,0,0,0,37353,9002,0
3:57:40-3:57:44,0,0,0,0,324,37353,9002,0
3:57:45-3:57:49,0,0,0,0,0,37353,9002,0
3:57:50-3:57:54,0,0,0,0,0,37353,9002,0
3:57:55-3:57:59,0,0,0,0,0,37353,9002,0
3:58:00-3:58:04,0,0,0,0,0,37353,9002,0
3:58:05-3:58:09,0,0,0,0,0,37353,9002,0
3:58:10-3:58:14,0,0,0,0,165,37353,9002,0
3:58:15-3:58:19,0,0,0,0,0,37353,9002,0
3:58:20-3:58:24,0,0,0,0,0,37353,9002,0
3:58:25-3:58:29,0,0,0,0,0,37353,9002,0
3:58:30-3:58:34,0,0,0,0,0,37353,9002,0
3:58:35-3:58:39,0,0,0,0,0,37353,9002,0
3:58:40-3:58:44,0,0,0,0,139,37353,9002,0
3:58:45-3:58:49,0,0,0,0,0,37353,9002,0
3:58:50-3:58:54,0,0,0,0,0,37353,9002,0
3:58:55-3:58:59,0,0,0,0,0,37353,9002,0
3:59:00-3:59:04,0,0,0,0,0,37353,9002,0
3:59:05-3:59:09,0,0,0,0,0,37353,9002,0
3:59:10-3:59:14,0,0,0,0,95,37353,9002,0
3:59:15-3:59:19,0,0,0,0,0,37353,9002,0
3:59:20-3:59:24,0,0,0,0,0,37353,9002,0
3:59:25-3:59:29,0,0,0,0,0,37353,9002,0
3:59:30-3:59:34,0,0,0,0,0,37353,9002,0
3:59:35-3:59:39,0,0,0,0,0,37353,9002,0
3:59:40-3:59:44,0,0,0,0,116,37353,9002,0
3:59:45-3:59:49,0,0,0,0,0,37353,9002,0
3:59:50-3:59:54,0,0,0,0,0,37353,9002,0
3:59:55-3:59:59,0,0,0,0,0,37353,9002,0
3:57:00-3:57:04,0,0,0,0,30,37468,12779,0
3:57:05-3:57:09,0,0,0,0,46,37468,12779,0
3:57:10-3:57:14,0,0,0,0,80,37468,12779,0
3:57:15-3:57:19,0,0,0,0,44,37468,12779,0
3:57:20-3:57:24,0,0,0,0,66,37468,12779,0
3:57:25-3:57:29,0,0,0,0,40,37468,12779,0
3:57:30-3:57:34,0,0,0,0,42,37468,12779,0
3:57:35-3:57:39,0,0,0,0,26,37468,12779,0
3:57:40-3:57:44,0,0,0,0,54,37468,12779,0
3:57:45-3:57:49,0,0,0,0,54,37468,12779,0
3:57:50-3:57:54,0,0,0,0,44,37468,12779,0
3:57:55-3:57:59,0,0,0,0,57,37468,12779,0
3:58:00-3:58:04,0,0,0,0,50,37468,12779,0
3:58:05-3:58:09,0,0,0,0,28,37468,12779,0
3:58:10-3:58:14,0,0,0,0,46,37468,12779,0
3:58:15-3:58:19,0,0,0,0,34,37468,12779,0
3:58:20-3:58:24,0,0,0,0,56,37468,12779,0
3:58:25-3:58:29,0,0,0,0,26,37468,12779,0
3:58:30-3:58:34,0,0,0,0,32,37468,12779,0
3:58:35-3:58:39,0,0,0,0,29,37468,12779,0
3:58:40-3:58:44,0,0,0,0,22,37468,12779,0
3:58:45-3:58:49,0,0,0,0,40,37468,12779,0
3:58:50-3:58:54,0,0,0,0,42,37468,12779,0
3:58:55-3:58:59,0,0,0,0,45,37468,12779,0
3:59:00-3:59:04,0,0,0,0,58,37468,12779,0
3:59:05-3:59:09,0,0,0,0,34,37468,12779,0
3:59:10-3:59:14,0,0,0,0,26,37468,12779,0
3:59:15-3:59:19,0,0,0,0,42,37468,12779,0
3:59:20-3:59:24,0,0,0,0,26,37468,12779,0
3:59:25-3:59:29,0,0,0,0,48,37468,12779,0
3:59:30-3:59:34,0,0,0,0,42,37468,12779,0
3:59:35-3:59:39,0,0,0,0,230,37468,12779,0
3:59:40-3:59:44,0,0,0,0,40,37468,12779,0
3:59:45-3:59:49,0,0,0,0,38,37468,12779,0
3:59:50-3:59:54,0,0,0,0,48,37468,12779,0
3:59:55-3:59:59,0,0,0,0,41,37468,12779,0
3:57:00-3:57:04,0,0,0,0,55,37468,9002,0
3:57:05-3:57:09,0,0,0,0,81,37468,9002,0
3:57:10-3:57:14,0,0,18,0,68,37468,9002,0
3:57:15-3:57:19,0,0,6,0,64,37468,9002,0
3:57:20-3:57:24,0,0,6,0,66,37468,9002,0
3:57:25-3:57:29,0,0,0,0,82,37468,9002,0
3:57:30-3:57:34,0,0,0,0,136,37468,9002,0
3:57:35-3:57:39,0,0,0,0,47,37468,9002,0
3:57:40-3:57:44,0,0,6,0,46,37468,9002,0
3:57:45-3:57:49,0,0,0,0,70,37468,9002,0
3:57:50-3:57:54,0,0,0,0,91,37468,9002,0
3:57:55-3:57:59,0,0,0,0,51,37468,9002,0
3:58:00-3:58:04,0,0,0,0,67,37468,9002,0
3:58:05-3:58:09,0,0,0,0,47,37468,9002,0
3:58:10-3:58:14,0,0,0,0,37,37468,9002,0
3:58:15-3:58:19,0,0,0,0,25,37468,9002,0
3:58:20-3:58:24,0,0,0,0,118,37468,9002,0
3:58:25-3:58:29,0,0,0,0,132,37468,9002,0
3:58:30-3:58:34,0,0,0,0,35,37468,9002,0
3:58:35-3:58:39,0,0,0,0,56,37468,9002,0
3:58:40-3:58:44,0,0,0,0,72,37468,9002,0
3:58:45-3:58:49,0,0,0,0,47,37468,9002,0
3:58:50-3:58:54,0,0,0,0,47,37468,9002,0
3:58:55-3:58:59,0,0,0,0,77,37468,9002,0
3:59:00-3:59:04,0,0,0,0,79,37468,9002,0
3:59:05-3:59:09,0,0,0,0,110,37468,9002,0
3:59:10-3:59:14,0,0,0,0,558,37468,9002,0
3:59:15-3:59:19,0,0,0,0,772,37468,9002,0
3:59:20-3:59:24,0,0,0,0,81,37468,9002,0
3:59:25-3:59:29,0,0,0,0,58,37468,9002,0
3:59:30-3:59:34,0,0,0,0,104,37468,9002,0
3:59:35-3:59:39,0,0,0,0,76,37468,9002,0
3:59:40-3:59:44,0,0,0,0,50,37468,9002,0
3:59:45-3:59:49,0,0,0,0,60,37468,9002,0
3:59:50-3:59:54,0,0,0,0,62,37468,9002,0
3:59:55-3:59:59,0,0,0,0,47,37468,9002,0
3:57:00-3:57:04,0,0,0,0,30,15562,2914,0
3:57:05-3:57:09,0,0,0,0,46,15562,2914,0
3:57:10-3:57:14,0,0,0,0,80,15562,2914,0
3:57:15-3:57:19,0,0,0,0,44,15562,2914,0
3:57:20-3:57:24,0,0,0,0,66,15562,2914,0
3:57:25-3:57:29,0,0,0,0,40,15562,2914,0
3:57:30-3:57:34,0,0,0,0,42,15562,2914,0
3:57:35-3:57:39,0,0,0,0,26,15562,2914,0
3:57:40-3:57:44,0,0,0,0,54,15562,2914,0
3:57:45-3:57:49,0,0,0,0,54,15562,2914,0
3:57:50-3:57:54,0,0,0,0,44,15562,2914,0
3:57:55-3:57:59,0,0,0,0,57,15562,2914,0
3:58:00-3:58:04,0,0,0,0,50,15562,2914,0
3:58:05-3:58:09,0,0,0,0,28,15562,2914,0
3:58:10-3:58:14,0,0,0,0,46,15562,2914,0
3:58:15-3:58:19,0,0,0,0,34,15562,2914,0
3:58:20-3:58:24,0,0,0,0,56,15562,2914,0
3:58:25-3:58:29,0,0,0,0,26,15562,2914,0
3:58:30-3:58:34,0,0,0,0,32,15562,2914,0
3:58:35-3:58:39,0,0,0,0,29,15562,2914,0
3:58:40-3:58:44,0,0,0,0,22,15562,2914,0
3:58:45-3:58:49,0,0,0,0,40,15562,2914,0
3:58:50-3:58:54,0,0,0,0,42,15562,2914,0
3:58:55-3:58:59,0,0,0,0,45,15562,2914,0
3:59:00-3:59:04,0,0,0,0,58,15562,2914,0
3:59:05-3:59:09,0,0,0,0,34,15562,2914,0
3:59:10-3:59:14,0,0,0,0,26,15562,2914,0
3:59:15-3:59:19,0,0,0,0,42,15562,2914,0
3:59:20-3:59:24,0,0,0,0,26,15562,2914,0
3:59:25-3:59:29,0,0,0,0,48,15562,2914,0
3:59:30-3:59:34,0,0,0,0,42,15562,2914,0
3:59:35-3:59:39,0,0,0,0,230,15562,2914,0
3:59:40-3:59:44,0,0,0,0,40,15562,2914,0
3:59:45-3:59:49,0,0,0,0,38,15562,2914,0
3:59:50-3:59:54,0,0,0,0,48,15562,2914,0
3:59:55-3:59:59,0,0,0,0,41,15562,2914,0
3:57:00-3:57:04,0,0,0,0,0,3333,9002,0
3:57:05-3:57:09,0,0,0,0,0,3333,9002,0
3:57:10-3:57:14,0,0,0,0,0,3333,9002,0
3:57:15-3:57:19,0,0,0,0,0,3333,9002,0
3:57:20-3:57:24,0,0,0,0,0,3333,9002,0
3:57:25-3:57:29,0,0,0,0,0,3333,9002,0
3:57:30-3:57:34,0,0,0,0,0,3333,9002,0
3:57:35-3:57:39,0,0,0,0,0,3333,9002,0
3:57:40-3:57:44,0,0,0,0,0,3333,9002,0
3:57:45-3:57:49,0,0,0,0,0,3333,9002,0
3:57:50-3:57:54,0,0,0,0,0,3333,9002,0
3:57:55-3:57:59,0,0,0,0,0,3333,9002,0
3:58:00-3:58:04,0,0,0,0,0,3333,9002,0
3:58:05-3:58:09,0,0,0,0,0,3333,9002,0
3:58:10-3:58:14,0,0,0,0,0,3333,9002,0
3:58:15-3:58:19,0,0,0,0,0,3333,9002,0
3:58:20-3:58:24,0,0,0,0,0,3333,9002,0
3:58:25-3:58:29,0,0,0,0,0,3333,9002,0
3:58:30-3:58:34,0,0,0,0,0,3333,9002,0
3:58:35-3:58:39,0,0,0,0,0,3333,9002,0
3:58:40-3:58:44,0,0,0,0,0,3333,9002,0
3:58:45-3:58:49,0,0,0,0,0,3333,9002,0
3:58:50-3:58:54,0,0,0,0,0,3333,9002,0
3:58:55-3:58:59,0,0,0,0,0,3333,9002,0
3:59:00-3:59:04,0,0,0,0,0,3333,9002,0
3:59:05-3:59:09,0,0,0,0,0,3333,9002,0
3:59:10-3:59:14,0,0,0,0,0,3333,9002,0
3:59:15-3:59:19,0,0,0,0,0,3333,9002,0
3:59:20-3:59:24,0,0,0,0,0,3333,9002,0
3:59:25-3:59:29,0,0,0,0,0,3333,9002,0
3:59:30-3:59:34,0,0,0,0,0,3333,9002,0
3:59:35-3:59:39,0,0,0,0,0,3333,9002,0
3:59:40-3:59:44,0,0,0,0,0,3333,9002,0
3:59:45-3:59:49,0,0,0,0,0,3333,9002,0
3:59:50-3:59:54,0,0,0,0,0,3333,9002,0
3:59:55-3:59:59,0,0,0,0,0,3333,9002,0
3:57:00-3:57:04,0,0,0,0,30,W,W,0
3:57:05-3:57:09,0,0,0,0,46,W,W,0
3:57:10-3:57:14,0,0,0,0,80,W,W,0
3:57:15-3:57:19,0,0,0,0,44,W,W,0
3:57:20-3:57:24,0,0,0,0,66,W,W,0
3:57:25-3:57:29,0,0,0,0,40,W,W,0
3:57:30-3:57:34,0,0,0,0,42,W,W,0
3:57:35-3:57:39,0,0,0,0,26,W,W,0
3:57:40-3:57:44,0,0,0,0,54,W,W,0
3:57:45-3:57:49,0,0,0,0,54,W,W,0
3:57:50-3:57:54,0,0,0,0,44,W,W,0
3:57:55-3:57:59,0,0,0,0,57,W,W,0
3:58:00-3:58:04,0,0,0,0,50,W,W,0
3:58:05-3:58:09,0,0,0,0,28,W,W,0
3:58:10-3:58:14,0,0,0,0,46,W,W,0
3:58:15-3:58:19,0,0,0,0,34,W,W,0
3:58:20-3:58:24,0,0,0,0,56,W,W,0
3:58:25-3:58:29,0,0,0,0,26,W,W,0
3:58:30-3:58:34,0,0,0,0,32,W,W,0
3:58:35-3:58:39,0,0,0,0,29,W,W,0
3:58:40-3:58:44,0,0,0,0,22,W,W,0
3:58:45-3:58:49,0,0,0,0,40,W,W,0
3:58:50-3:58:54,0,0,0,0,42,W,W,0
3:58:55-3:58:59,0,0,0,0,45,W,W,0
3:59:00-3:59:04,0,0,0,0,58,W,W,0
3:59:05-3:59:09,0,0,0,0,34,W,W,0
3:59:10-3:59:14,0,0,0,0,26,W,W,0
3:59:15-3:59:19,0,0,0,0,42,W,W,0
3:59:20-3:59:24,0,0,0,0,26,W,W,0
3:59:25-3:59:29,0,0,0,0,48,W,W,0
3:59:30-3:59:34,0,0,0,0,42,W,W,0
3:59:35-3:59:39,0,0,0,0,230,W,W,0
3:59:40-3:59:44,0,0,0,0,40,W,W,0
3:59:45-3:59:49,0,0,0,0,38,W,W,0
